"DEPCODE","County","State","Facility","Total Deaths","Resident Deaths","Staff Deaths","Deaths UI"
13,"Dade","Florida","JACKSON PLAZA NURSING AND REHABILITATION CENTER","9","9","0","0"
13,"Dade","Florida","VICTORIA NURSING & REHABILITATION CENTER, INC.","7","7","0","0"
13,"Dade","Florida","IMPERIAL CLUB","1","1","0","0"
13,"Dade","Florida","ISA ADULT CARE","1","1","0","0"
13,"Dade","Florida","THE RESIDENCES AT MIAMI","0","0","0","0"
13,"Dade","Florida","CHARITY CARE INC","0","0","0","0"
13,"Dade","Florida","AGING WORLD ALF, LLC","2","2","0","0"
13,"Dade","Florida","LAKEVIEW SENIOR CARE INC","0","0","0","0"
13,"Dade","Florida","NEW AGE ADULTCARE INC","0","0","0","0"
13,"Dade","Florida","T L C HOME, INC.","0","0","0","0"
13,"Dade","Florida","BUENA VISTA ASSISTED LIVING","2","2","0","0"
13,"Dade","Florida","ASSISTED LIVING RETIREMENT HOMES I","1","1","0","0"
13,"Dade","Florida","BJ HOME CARE INC","0","0","0","0"
13,"Dade","Florida","CARING HANDS ASSISTED LIVING II","0","0","0","0"
13,"Dade","Florida","POINTE OF NORTH GABLES","8","7","1","0"
13,"Dade","Florida","TROPICAL PARADISE ALF INC","0","0","0","0"
13,"Dade","Florida","CARE AND LOVE RETIREMENT HOME, LLC","0","0","0","0"
13,"Dade","Florida","SILVER PALM ASSISTED LIVING, LLC","4","4","0","0"
13,"Dade","Florida","NSPIRE HEALTHCARE KENDALL","3","3","0","0"
13,"Dade","Florida","SALMOS 23 V LLC","3","3","0","0"
13,"Dade","Florida","ADAM HOME # 2 INC.","0","0","0","0"
13,"Dade","Florida","SOL ASSISTED LIVING FACILITY INC","0","0","0","0"
13,"Dade","Florida","AMA HOME CARE, INC","0","0","0","0"
13,"Dade","Florida","SUN COAST","1","1","0","0"
13,"Dade","Florida","HAINAT, INC","0","0","0","0"
13,"Dade","Florida","EL EDEN CORP","0","0","0","0"
13,"Dade","Florida","VILLA MARIA NURSING CENTER","1","1","0","0"
13,"Dade","Florida","TWO SISTERS TENDER CARE LLC","0","0","0","0"
13,"Dade","Florida","NEW MILLENNIUM ADULT CARE III","0","0","0","0"
13,"Dade","Florida","CAMILA PALACE CORP","0","0","0","0"
13,"Dade","Florida","HOME SWEET HOME CARE FACILITY CORP","0","0","0","0"
13,"Dade","Florida","DOVE QUALITY CARE LLC","0","0","0","0"
13,"Dade","Florida","NORMANDY ESTATES ASSISTED LIVING LLC","0","0","0","0"
13,"Dade","Florida","NEW HOME SENIOR CARE, INC","0","0","0","0"
13,"Dade","Florida","MACTOWN, INC","0","0","0","0"
13,"Dade","Florida","NEW HORIZON ASSISTED LIVING INC.","0","0","0","0"
13,"Dade","Florida","BLUE SKY GROUP HOME INC","0","0","0","0"
13,"Dade","Florida","KRYSTAL BAY NURSING AND REHABILITATION","7","7","0","0"
13,"Dade","Florida","VIDA CLARA ADULT CARE SERVICES LLC","1","1","0","0"
13,"Dade","Florida","SUNSHINE ADULT CENTER #2","0","0","0","0"
13,"Dade","Florida","VILLA MARIA PIA INC","1","1","0","0"
13,"Dade","Florida","SOUTH DADE NURSING AND REHABILITATION CENTER","5","5","0","0"
13,"Dade","Florida","UNIVERSITY PLAZA REHABILITATION AND NURSING CENTER, INC","6","6","0","0"
13,"Dade","Florida","TREASURE ISLE CARE CENTER","6","6","0","0"
13,"Dade","Florida","LAS MERCEDES BOARDING HOME","0","0","0","0"
13,"Dade","Florida","SWEETEST HOME INC (THE)","4","4","0","0"
13,"Dade","Florida","SEASONS GARDENS SENIOR RESIDENCE","0","0","0","0"
13,"Dade","Florida","BLUE POINT HOME CARE INC","0","0","0","0"
13,"Dade","Florida","LIVEWELL AT COURTYARD PLAZA","0","0","0","0"
13,"Dade","Florida","JACKSON MEMORIAL LONG TERM CARE CENTER","4","4","0","0"
13,"Dade","Florida","RIVIERA HEALTH RESORT","0","0","0","0"
13,"Dade","Florida","MAUD'S PLACE","0","0","0","0"
13,"Dade","Florida","RAFFA CORP II","1","1","0","0"
13,"Dade","Florida","PALMETTO ALF INC.","0","0","0","0"
13,"Dade","Florida","PINES NURSING HOME","1","1","0","0"
13,"Dade","Florida","ST. CATHERINE'S WEST REHABILITATION","0","0","0","0"
13,"Dade","Florida","TERE'S SENIOR CARE, CORP","0","0","0","0"
13,"Dade","Florida","KSJ HOME CARE INC.","0","0","0","0"
13,"Dade","Florida","MIA CASA AT NORTH MIAMI LLC","0","0","0","0"
13,"Dade","Florida","HAZEL CYPEN TOWER","2","2","0","0"
13,"Dade","Florida","FRANCO NURSING & REHABILITATION CENTER","2","2","0","0"
13,"Dade","Florida","LIVEWELL AT GRAND COURT LAKES","2","2","0","0"
13,"Dade","Florida","DURAN HOME CARE CORP.","0","0","0","0"
13,"Dade","Florida","FOUR SEASONS ELDER CARE ALF, INC.","0","0","0","0"
13,"Dade","Florida","EAST RIDGE RETIREMENT VILLAGE INC","0","0","0","0"
13,"Dade","Florida","VILLA ROSA III, INC","0","0","0","0"
13,"Dade","Florida","JACKSON MEMORIAL PERDUE MEDICAL CENTER","0","0","0","0"
13,"Dade","Florida","NORTH BEACH REHABILITATION CENTER","5","5","0","0"
13,"Dade","Florida","SUNNY HILLS ALF OF HOMESTEAD, INC","0","0","0","0"
13,"Dade","Florida","ST ANNES NURSING CENTER, ST ANNES RESIDENCE INC","0","0","0","0"
13,"Dade","Florida","RESIDENCIA CASABELLA ALF CORP","0","0","0","0"
13,"Dade","Florida","INTEGRITY GROUP HOME CORPORATION","0","0","0","0"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","0","0","0","0"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","0","0","0","0"
13,"Dade","Florida","GARDEN HILLS RETIREMENT CENTER, INC","0","0","0","0"
13,"Dade","Florida","RIVERSIDE CARE CENTER","1","1","0","0"
13,"Dade","Florida","NSPIRE HEALTHCARE KENDALL","0","0","0","0"
13,"Dade","Florida","FREIRE & SOTOMAYOR ALF, INC","0","0","0","0"
13,"Dade","Florida","MIAMI CEREBRAL PALSY RESIDENTIAL SERVICES, INC.","0","0","0","0"
13,"Dade","Florida","CORAL GABLES NURSING AND REHABILITATION CENTER","3","3","0","0"
13,"Dade","Florida","KENDALL LAKES HEALTH AND REHABILITATION CENTER","0","0","0","0"
13,"Dade","Florida","EPWORTH VILLAGE RETIREMENT COMMUNITY","0","0","0","0"
13,"Dade","Florida","ALF MANAGEMENT AND PROFESSIONAL SERVICES, INC","0","0","0","0"
13,"Dade","Florida","MI CASA DORADA ASSISTED LIVING FACILITY CORP","0","0","0","0"
13,"Dade","Florida","SOUTH FLORIDA HOME SERVICES INC.","0","0","0","0"
13,"Dade","Florida","BAY OAKS HISTORIC RETIREMENT RESIDENCE INC","0","0","0","0"
13,"Dade","Florida","SALMO 23 NO. 2, LLC.","4","4","0","0"
13,"Dade","Florida","BRYAN FAMILY HOME, INC","1","1","0","0"
13,"Dade","Florida","CENTRAL PALACE RESIDENTIAL","0","0","0","0"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","0","0","0","0"
13,"Dade","Florida","MIAMI CEREBRAL PALSY RESIDENTIAL SERVICES, INC.","0","0","0","0"
13,"Dade","Florida","FLAMINGO CARE LLC","0","0","0","0"
13,"Dade","Florida","ABUELITAS HOME, INC","1","1","0","0"
13,"Dade","Florida","SUNSHINE ADULT CENTER CORP.","0","0","0","0"
13,"Dade","Florida","BLESSING ALF LLC","0","0","0","0"
13,"Dade","Florida","OUR LADY OF CHARITY ACLF, INC","0","0","0","0"
13,"Dade","Florida","HAMPTON COURT NURSING AND REHABILITATION CENTER","2","2","0","0"
13,"Dade","Florida","SALMOS 23 #4 LLC","0","0","0","0"
13,"Dade","Florida","PALACE AT KENDALL","0","0","0","0"
13,"Dade","Florida","CALUSA ADULT CARE I","0","0","0","0"
13,"Dade","Florida","HARMONY HEALTH CENTER","1","1","0","0"
13,"Dade","Florida","JC LOVING CARE CORP.","0","0","0","0"
13,"Dade","Florida","MIAMI CEREBRAL PALSY RESIDENTIAL SERVICES, INC.","0","0","0","0"
13,"Dade","Florida","ST. CATHERINE'S WEST REHABILITATION","0","0","0","0"
13,"Dade","Florida","AMIGOS OF WESTCHESTER ALF CORP","1","1","0","0"
13,"Dade","Florida","SHALOM ALF HOME LLC","0","0","0","0"
13,"Dade","Florida","RITA MARIA TWO ALF, INC","0","0","0","0"
13,"Dade","Florida","VILLA ROSA II INC","2","2","0","0"
13,"Dade","Florida","PALACE AT KENDALL NURSING AND REHABILITATION CENTER","0","0","0","0"
13,"Dade","Florida","NOELITO ALF CORP","0","0","0","0"
13,"Dade","Florida","COLONIAL ASSISTED LIVING AT MIAMI","0","0","0","0"
13,"Dade","Florida","TROPICAL HEAVEN, INC.","0","0","0","0"
13,"Dade","Florida","BOSCH ALF, INC","0","0","0","0"
13,"Dade","Florida","J R FAMILY CARE INC","0","0","0","0"
13,"Dade","Florida","VILLA ROSA IV, INC","1","1","0","0"
13,"Dade","Florida","VILLA MARIA WEST SKILLED NURSING FACILITY","1","1","0","0"
13,"Dade","Florida","SALMO 23 ELDER CARE","1","1","0","0"
13,"Dade","Florida","A LOVING PLACE ALF","1","1","0","0"
13,"Dade","Florida","SUNRISE COMMUNITY, INC.","0","0","0","0"
13,"Dade","Florida","VI AT AVENTURA","2","2","0","0"
13,"Dade","Florida","ARCH PLAZA NURSING & REHABILITATION CENTER","2","2","0","0"
13,"Dade","Florida","AMANECER HOME ALF, LLC","0","0","0","0"
13,"Dade","Florida","MARIA ADULT HOME CARE III","1","1","0","0"
13,"Dade","Florida","CASA DE AMOR ALF INC","1","1","0","0"
13,"Dade","Florida","LITTLE RIVER ASSISTED LIVING INC","0","0","0","0"
14,"Desoto","Florida","DESOTO HEALTH AND REHAB","0","0","0","0"
14,"Desoto","Florida","ARCADIA OAKS ASSISTED LIVING","0","0","0","0"
15,"Dixie","Florida","CROSS CITY NURSING AND REHABILITATION CENTER","0","0","0","0"
16,"Duval","Florida","SAN JOSE HEALTH AND REHABILITATION CENTER","0","0","0","0"
16,"Duval","Florida","ARC BERT ROAD (APD GH)","0","0","0","0"
16,"Duval","Florida","BROOKDALE MANDARIN","0","0","0","0"
16,"Duval","Florida","MAY INSTITUTE, BUCK POINT GROUP HOME","0","0","0","0"
16,"Duval","Florida","ARC BERT RD","0","0","0","0"
16,"Duval","Florida","BARTRAM CROSSING","0","0","0","0"
16,"Duval","Florida","BROOKDALE AVONDALE","0","0","0","0"
16,"Duval","Florida","CATHEDRAL GERONTOLOGY CENTER, INC","0","0","0","0"
16,"Duval","Florida","SAN JOSE GARDENS ALZHEIMER'S SPECIAL CARE CENTER","0","0","0","0"
16,"Duval","Florida","HARTS HARBOR HEALTH CARE CENTER","0","0","0","0"
16,"Duval","Florida","FOURAKER HILLS REHAB AND NURSING CENTER","4","3","1","0"
16,"Duval","Florida","BROOKDALE SOUTHPOINT","1","1","0","0"
16,"Duval","Florida","HARBORCHASE OF JACKSONVILLE","0","0","0","0"
16,"Duval","Florida","EDGEWOOD NURSING CENTER","0","0","0","0"
16,"Duval","Florida","HARBORCHASE OF MANDARIN","0","0","0","0"
16,"Duval","Florida","STARLING AT SAN JOSE","0","0","0","0"
16,"Duval","Florida","RIVERWOOD CENTER","1","1","0","0"
16,"Duval","Florida","TERRACE OF JACKSONVILLE, THE","0","0","0","0"
16,"Duval","Florida","ST CATHERINE LABOURE MANOR INC","0","0","0","0"
16,"Duval","Florida","TAYLOR CARE CENTER","0","0","0","0"
16,"Duval","Florida","THE COVE AT MARSH LANDING","0","0","0","0"
16,"Duval","Florida","CAMELLIA AT DEERWOOD","8","8","0","0"
16,"Duval","Florida","CONSULATE HEALTH CARE OF JACKSONVILLE","0","0","0","0"
16,"Duval","Florida","AVANTE VILLA AT JACKSONVILLE BEACH INC","0","0","0","0"
16,"Duval","Florida","ARC ST. NICHOLAS","0","0","0","0"
16,"Duval","Florida","WINDSOR AT SAN PABLO","0","0","0","0"
16,"Duval","Florida","AUTUMN VILLAGE INC.","0","0","0","0"
16,"Duval","Florida","BROOKDALE ATRIUM WAY 1","0","0","0","0"
16,"Duval","Florida","PALM GARDEN OF JACKSONVILLE","0","0","0","0"
16,"Duval","Florida","HEARTLAND HEALTH CARE CENTER - JACKSONVILLE","1","0","1","0"
16,"Duval","Florida","FIRST COAST HEALTH AND REHABILITATION CENTER","0","0","0","0"
16,"Duval","Florida","NOBLE HOUSE RETIREMENT OF JACKSONVILLE, LLC","0","0","0","0"
16,"Duval","Florida","LANIER REHABILITATION CENTER","2","2","0","0"
16,"Duval","Florida","REGENTS PARK OF JACKSONVILLE","0","0","0","0"
16,"Duval","Florida","FANNIE E. TAYLOR HOME FOR THE AGED-TAYLOR MANOR, INC.","2","2","0","0"
16,"Duval","Florida","FLEET LANDING","1","1","0","0"
16,"Duval","Florida","LAKESIDE NURSING AND REHABILITATION CENTER","0","0","0","0"
16,"Duval","Florida","BARTRAM LAKES ASSISTED LIVING","0","0","0","0"
16,"Duval","Florida","DOLPHIN POINTE HEALTH CARE CENTER","0","0","0","0"
16,"Duval","Florida","GRAND LIVING AT TAMAYA","0","0","0","0"
16,"Duval","Florida","NOBLE GARDENS OF JACKSONVILLE, LLC","0","0","0","0"
16,"Duval","Florida","GOLDEN RETREAT SHELTER CARE CENTER, INC.","0","0","0","0"
16,"Duval","Florida","WOODLAND GROVE HEALTH & REHABILITATION CENTER","0","0","0","0"
16,"Duval","Florida","PARK RIDGE NURSING CENTER","5","5","0","0"
16,"Duval","Florida","POINT WEST CLUSTERS","0","0","0","0"
16,"Duval","Florida","UNIVERSITY CROSSING","0","0","0","0"
16,"Duval","Florida","WYNDHAM LAKES JACKSONVILLE","0","0","0","0"
16,"Duval","Florida","HEALTHCARE CENTER OF JACKSONVILLE","0","0","0","0"
16,"Duval","Florida","FLORIDA MENTOR","0","0","0","0"
16,"Duval","Florida","RIVER GARDEN HEBREW HOME FOR THE AGED","0","0","0","0"
16,"Duval","Florida","JACKSONVILLE NURSING AND REHAB CENTER","0","0","0","0"
16,"Duval","Florida","CYPRESS VILLAGE","0","0","0","0"
16,"Duval","Florida","SIGNATURE HEALTHCARE OF JACKSONVILLE","20","20","0","0"
16,"Duval","Florida","BROOKDALE SOUTHSIDE","0","0","0","0"
16,"Duval","Florida","BROOKDALE ATRIUM WAY 2","0","0","0","0"
17,"Escambia","Florida","REHABILITATION CENTER AT PARK PLACE","0","0","0","0"
17,"Escambia","Florida","THE WATERFORD AT CREEKSIDE","0","0","0","0"
17,"Escambia","Florida","SPECIALTY HEALTH AND REHABILITATION CENTER","0","0","0","0"
17,"Escambia","Florida","WILLOWBROOKE COURT AT AZALEA TRACE","6","6","0","0"
17,"Escambia","Florida","LAURELWOOD ASSISTED LIVING FACILITY, INC","0","0","0","0"
17,"Escambia","Florida","UNIVERSITY HILLS HEALTH AND REHABILITATION","0","0","0","0"
17,"Escambia","Florida","BAYSIDE HEALTH AND REHABILITATION CENTER","15","15","0","0"
17,"Escambia","Florida","EMERALD GARDENS PROPERTIES, LLC","0","0","0","0"
17,"Escambia","Florida","ASBURY PLACE","0","0","0","0"
17,"Escambia","Florida","THE WATERFORD AT CARPENTER'S CREEK","0","0","0","0"
17,"Escambia","Florida","DE LUNA HEALTH AND REHABILITATION CENTER","0","0","0","0"
17,"Escambia","Florida","SUMMER VISTA ASSISTED LIVING COMMUNITY","0","0","0","0"
17,"Escambia","Florida","THE RESIDENCE","0","0","0","0"
17,"Escambia","Florida","THE BLAKE AT PENSACOLA OPERATING COMPANY LLC","0","0","0","0"
17,"Escambia","Florida","CENTURY HEALTH AND REHABILITATION CENTER","0","0","0","0"
17,"Escambia","Florida","ARCADIA HEALTH & REHABILITATION CENTER","1","1","0","0"
17,"Escambia","Florida","WHISPERING PINES ASSISTED LIVING FACILITY LLC","0","0","0","0"
17,"Escambia","Florida","SOUTHERN OAKS CARE CENTER","9","8","1","0"
17,"Escambia","Florida","ROSEWOOD HEALTHCARE AND REHABILITATION CENTER","1","1","0","0"
17,"Escambia","Florida","OAKBRIDGE TERRACE AT AZALEA TRACE","0","0","0","0"
17,"Escambia","Florida","GRANDVIEW RETIREMENT CENTER","2","2","0","0"
17,"Escambia","Florida","LIFE CARE CENTER OF PENSACOLA","0","0","0","0"
17,"Escambia","Florida","HOMESTEAD VILLAGE RETIREMENT COMMUNITY","1","1","0","0"
17,"Escambia","Florida","HAVEN OF OUR LADY OF PEACE","1","1","0","0"
17,"Escambia","Florida","WESTPOINTE RETIREMENT COMMUNITY INC","0","0","0","0"
17,"Escambia","Florida","CARE WAY","0","0","0","0"
17,"Escambia","Florida","ELMCROFT OF PENSACOLA","0","0","0","0"
17,"Escambia","Florida","CONSULATE HEALTH CARE OF PENSACOLA","0","0","0","0"
17,"Escambia","Florida","NEW HORIZONS OF NORTHWEST FLORIDA, INC.","0","0","0","0"
17,"Escambia","Florida","PENSACOLA DEVELOPMENTAL CENTER","0","0","0","0"
17,"Escambia","Florida","BROOKDALE PENSACOLA","4","4","0","0"
17,"Escambia","Florida","NORTHPOINTE RETIREMENT COMMUNITY","0","0","0","0"
17,"Escambia","Florida","OLIVE BRANCH HEALTH AND REHABILITATION CENTER","0","0","0","0"
17,"Escambia","Florida","SOLARIS HEALTHCARE PENSACOLA","0","0","0","0"
18,"Flagler","Florida","SABAL PALMS ASSISTED LIVING AND MEMORY CARE","0","0","0","0"
18,"Flagler","Florida","FLAGLER HEALTH AND REHABILITATION CENTER","0","0","0","0"
18,"Flagler","Florida","TUSCAN GARDENS OF PALM COAST","0","0","0","0"
18,"Flagler","Florida","MAGNOLIA MANOR OF PALM COAST, INC.","0","0","0","0"
18,"Flagler","Florida","PRINCETON VILLAGE OF PALM COAST","0","0","0","0"
18,"Flagler","Florida","GRAND OAKS HEALTH AND REHABILITATION CENTER","0","0","0","0"
18,"Flagler","Florida","M H TENDER CARE","0","0","0","0"
18,"Flagler","Florida","BROOKDALE PALM COAST","0","0","0","0"
20,"Gadsden","Florida","RIVERCHASE HEALTH AND REHABILITATION CENTER","5","4","1","0"
20,"Gadsden","Florida","MAGNOLIA HOUSE","0","0","0","0"
21,"Gilchrist","Florida","AYERS HEALTH AND REHABILITATION CENTER","0","0","0","0"
21,"Gilchrist","Florida","TRI-COUNTY NURSING HOME","0","0","0","0"
23,"Gulf","Florida","CROSS SHORES CARE CENTER","0","0","0","0"
23,"Gulf","Florida","OUR HOME AT BEACON HILL","0","0","0","0"
24,"Hamilton","Florida","SUWANNEE VALLEY NURSING CENTER","0","0","0","0"
25,"Hardee","Florida","SANDIA","0","0","0","0"
25,"Hardee","Florida","THE VALENCIA","0","0","0","0"
25,"Hardee","Florida","HARDEE MANOR HEALTHCARE CENTER","1","1","0","0"
25,"Hardee","Florida","LAKESIDE NEUROLOGIC","0","0","0","0"
26,"Hendry","Florida","CLEWISTON NURSING & REHABILITATION","12","12","0","0"
26,"Hendry","Florida","LEIDYS CARE GROUP HOME CORP","0","0","0","0"
26,"Hendry","Florida","OAKBROOK HEALTH AND REHABILITATION CENTER","6","6","0","0"
27,"Hernando","Florida","EVERGREEN WOODS","0","0","0","0"
27,"Hernando","Florida","NORTHBROOK HEALTH AND REHABILITATION CENTER","0","0","0","0"
27,"Hernando","Florida","SPRING HILL HEALTH AND REHABILITATION CENTER","0","0","0","0"
27,"Hernando","Florida","SPRING OAKS","3","3","0","0"
27,"Hernando","Florida","BROOKSVILLE HEALTHCARE CENTER","0","0","0","0"
27,"Hernando","Florida","FOREST OAKS OF SPRING HILL","0","0","0","0"
27,"Hernando","Florida","TANGERINE COVE OF BROOKSVILLE","0","0","0","0"
27,"Hernando","Florida","TURNER CARE","0","0","0","0"
27,"Hernando","Florida","ATRIA EVERGREEN WOODS","0","0","0","0"
27,"Hernando","Florida","BROOKDALE SPRING HILL","0","0","0","0"
27,"Hernando","Florida","THE PALMS ASSISTED LIVING","0","0","0","0"
27,"Hernando","Florida","THE GRANDE","0","0","0","0"
27,"Hernando","Florida","HERON POINTE HEALTH AND REHABILITATION","0","0","0","0"
27,"Hernando","Florida","RESIDENCE AT TIMBER PINES (THE)","0","0","0","0"
28,"Highlands","Florida","BALMORAL ASSISTED LIVING","0","0","0","0"
28,"Highlands","Florida","SOUTHERN LIFESTYLE SENIOR LIVING CENTER","0","0","0","0"
28,"Highlands","Florida","KENILWORTH CARE & REHABILITATION CENTER","0","0","0","0"
28,"Highlands","Florida","SUNNY HILLS OF SEBRING","0","0","0","0"
28,"Highlands","Florida","FLORIDA MENTOR","0","0","0","0"
28,"Highlands","Florida","ROYAL CARE OF AVON PARK","0","0","0","0"
28,"Highlands","Florida","FELLOWSHIP HOME AT THE FAIRWAY","0","0","0","0"
28,"Highlands","Florida","OAKS AT AVON","0","0","0","0"
28,"Highlands","Florida","FAMILY EXTENDED CARE OF SEBRING INC","0","0","0","0"
28,"Highlands","Florida","SIM LODGE","0","0","0","0"
28,"Highlands","Florida","LAKE PLACID HEALTH AND REHABILITATION CENTER","0","0","0","0"
28,"Highlands","Florida","PALMS OF SEBRING (THE)","0","0","0","0"
28,"Highlands","Florida","PALMS OF SEBRING, THE","0","0","0","0"
29,"Hillsborough","Florida","COMMUNITY CONVALESCENT CENTER","22","22","0","0"
29,"Hillsborough","Florida","ELMCROFT OF CARROLLWOOD","0","0","0","0"
29,"Hillsborough","Florida","EL OASIS ALF III INC","0","0","0","0"
29,"Hillsborough","Florida","TAMPA LAKES HEALTH AND REHABILITATION CENTER","0","0","0","0"
29,"Hillsborough","Florida","NORTHDALE REHABILITATION CENTER","0","0","0","0"
29,"Hillsborough","Florida","SHADY PALMS RETIREMENT HOMES, INC","0","0","0","0"
29,"Hillsborough","Florida","GRACE MANOR AT HUNTERS CREEK LLC","0","0","0","0"
29,"Hillsborough","Florida","FAIRWAY OAKS CENTER","1","1","0","0"
29,"Hillsborough","Florida","HOME ASSOCIATION, THE","0","0","0","0"
29,"Hillsborough","Florida","INN ASTON AT GARDENS TAMPA BAY (THE)","0","0","0","0"
29,"Hillsborough","Florida","CONSULATE HEALTH CARE OF BRANDON","17","17","0","0"
29,"Hillsborough","Florida","ALLEGRO","0","0","0","0"
29,"Hillsborough","Florida","SUN TOWERS RETIREMENT COMMUNITY","0","0","0","0"
29,"Hillsborough","Florida","LILIAN ALF INC","0","0","0","0"
29,"Hillsborough","Florida","BROOKDALE BAYSHORE","0","0","0","0"
29,"Hillsborough","Florida","SWEET HOME OF TAMPA ALF","0","0","0","0"
29,"Hillsborough","Florida","PALM TERRACE ASSISTED LIVING FACILITY & ADULT DAYCARE CENTER","0","0","0","0"
29,"Hillsborough","Florida","CYPRESS CREEK ASSISTED LIVING RESIDENCE","0","0","0","0"
29,"Hillsborough","Florida","SUN TERRACE HEALTH CARE CENTER","0","0","0","0"
29,"Hillsborough","Florida","SHADY OAKS LIVING CENTER, INC","0","0","0","0"
29,"Hillsborough","Florida","MY MOM'S HOME ALF LLC","0","0","0","0"
29,"Hillsborough","Florida","WEINBERG VILLAGE","1","1","0","0"
29,"Hillsborough","Florida","CASTLE COURT ALF INC","0","0","0","0"
29,"Hillsborough","Florida","WHISPERING OAKS","1","1","0","0"
29,"Hillsborough","Florida","PLAZA WEST","0","0","0","0"
29,"Hillsborough","Florida","CENTRAL TAMPA ASSISTED LIVING","3","3","0","0"
29,"Hillsborough","Florida","SUN CITY SENIOR LIVING","0","0","0","0"
29,"Hillsborough","Florida","ACTS ASSISTED LIVING FACILITY","0","0","0","0"
29,"Hillsborough","Florida","MARY DUNBAR ASSISTED LIVING","0","0","0","0"
29,"Hillsborough","Florida","MARINER HEALTH OF TAMPA","0","0","0","0"
29,"Hillsborough","Florida","PROMISE POINTE AT TAMPA OAKS","2","2","0","0"
29,"Hillsborough","Florida","BRIGHTON GARDENS OF TAMPA","2","2","0","0"
29,"Hillsborough","Florida","EXCEL CARE CENTER","3","2","1","0"
29,"Hillsborough","Florida","CONSUELOS ALF","0","0","0","0"
29,"Hillsborough","Florida","DISCOVERY VILLAGE AT WESTCHASE","0","0","0","0"
29,"Hillsborough","Florida","CARROLLWOOD CARE CENTER","4","4","0","0"
29,"Hillsborough","Florida","ATRIA LUTZ","0","0","0","0"
29,"Hillsborough","Florida","AGUILA ADULT CARE CENTER","0","0","0","0"
29,"Hillsborough","Florida","ASTON GARDENS AT THE COURTYARDS (THE INN)","0","0","0","0"
29,"Hillsborough","Florida","HABANA HEALTH CARE CENTER","0","0","0","0"
29,"Hillsborough","Florida","YBOR CITY HEALTHCARE AND REHABILITATION CENTER","0","0","0","0"
29,"Hillsborough","Florida","ROYAL SUN PARK ASSISTED LIVING FACILITY","0","0","0","0"
29,"Hillsborough","Florida","FLETCHER HEALTH AND REHABILITATION CENTER","4","4","0","0"
29,"Hillsborough","Florida","AUSTIN GROUP (THE)","0","0","0","0"
29,"Hillsborough","Florida","SENIOR POINT ASSISTED LIVING FACILITY LLC","0","0","0","0"
29,"Hillsborough","Florida","AVA CARES IV","0","0","0","0"
29,"Hillsborough","Florida","ARBOR TERRACE AT CITRUS PARK","0","0","0","0"
29,"Hillsborough","Florida","MEMORY LANE COTTAGE AT TAMPA PALMS, LLC","0","0","0","0"
29,"Hillsborough","Florida","DISCOVERY VILLAGE AT TAMPA PALMS","0","0","0","0"
29,"Hillsborough","Florida","CONCORDIA VILLAGE OF TAMPA","6","6","0","0"
29,"Hillsborough","Florida","GANDY CROSSING CARE CENTER","1","1","0","0"
29,"Hillsborough","Florida","THE INN AT UNIVERSITY VILLAGE","1","1","0","0"
29,"Hillsborough","Florida","A LA MY LOVE ALF","1","1","0","0"
29,"Hillsborough","Florida","MARINA ASSISTED LIVING FACILITY, LLC","1","1","0","0"
29,"Hillsborough","Florida","NEURORESTORATIVE FLORIDA","0","0","0","0"
29,"Hillsborough","Florida","SUPERIOR RESIDENCES OF BRANDON MEMORY CARE","5","5","0","0"
29,"Hillsborough","Florida","ESTATE AT HYDE PARK, (THE)","0","0","0","0"
29,"Hillsborough","Florida","LOVING HEARTS ALF INC","0","0","0","0"
29,"Hillsborough","Florida","THE COLONNADE AT CARROLLWOOD","0","0","0","0"
29,"Hillsborough","Florida","BRISTOL AT TAMPA REHABILITATION AND NURSING CENTER LLC, THE","26","26","0","0"
29,"Hillsborough","Florida","CANTERBURY TOWERS INC","0","0","0","0"
29,"Hillsborough","Florida","BAYSHORE POINTE NURSING AND REHAB CENTER","1","1","0","0"
29,"Hillsborough","Florida","HILLSBOROUGH COUNTY DEVELOPMENTAL CENTER","1","1","0","0"
29,"Hillsborough","Florida","ALLEGRO","0","0","0","0"
29,"Hillsborough","Florida","BELVEDERE COMMONS OF SUN CITY CENTER","0","0","0","0"
29,"Hillsborough","Florida","KR AT HILLSBOROUGH LAKES","0","0","0","0"
29,"Hillsborough","Florida","BAMBOO VILLAS ASSISTED LIVING FACILITY, LLC","0","0","0","0"
29,"Hillsborough","Florida","PALM GARDEN OF SUN CITY","1","1","0","0"
29,"Hillsborough","Florida","COVENTRY ASSISTED LIVING","0","0","0","0"
29,"Hillsborough","Florida","ATRIUM GARDENS ALF LLC","0","0","0","0"
29,"Hillsborough","Florida","HANNA OAKS CENTER FOR INDEPENDENT AND ASSISTED LIVING","2","2","0","0"
29,"Hillsborough","Florida","LEGACY AT HIGHWOODS PRESERVE","0","0","0","0"
29,"Hillsborough","Florida","ALDEA GREEN","0","0","0","0"
29,"Hillsborough","Florida","ROSECASTLE AT DELANEY CREEK","0","0","0","0"
29,"Hillsborough","Florida","BEST CARE SENIOR LIVING AT SAINT JOSEPH","1","1","0","0"
29,"Hillsborough","Florida","ALAFIA VILLAGE","0","0","0","0"
