"DEPCODE","County","State","Facility","Total Deaths","Resident Deaths","Staff Deaths","Deaths UI"
16,"Duval","Florida","FANNIE E. TAYLOR HOME FOR THE AGED-TAYLOR MANOR, INC.","2","2","0","0"
16,"Duval","Florida","LANIER REHABILITATION CENTER","2","2","0","0"
16,"Duval","Florida","FIRST COAST HEALTH AND REHABILITATION CENTER","0","0","0","0"
16,"Duval","Florida","GRAND LIVING AT TAMAYA","0","0","0","0"
16,"Duval","Florida","PALM GARDEN OF JACKSONVILLE","0","0","0","0"
16,"Duval","Florida","HARBORCHASE OF JACKSONVILLE","0","0","0","0"
16,"Duval","Florida","WOODLAND GROVE HEALTH & REHABILITATION CENTER","0","0","0","0"
16,"Duval","Florida","GOLDEN RETREAT SHELTER CARE CENTER, INC.","0","0","0","0"
16,"Duval","Florida","BARTRAM CROSSING","0","0","0","0"
16,"Duval","Florida","JACKSONVILLE NURSING AND REHAB CENTER","0","0","0","0"
16,"Duval","Florida","DOLPHIN POINTE HEALTH CARE CENTER","0","0","0","0"
16,"Duval","Florida","UNIVERSITY CROSSING","0","0","0","0"
16,"Duval","Florida","RIVERWOOD CENTER","0","0","0","0"
16,"Duval","Florida","NOBLE GARDENS OF JACKSONVILLE, LLC","0","0","0","0"
16,"Duval","Florida","AUTUMN VILLAGE INC.","0","0","0","0"
16,"Duval","Florida","BROOKDALE SOUTHPOINT","1","1","0","0"
16,"Duval","Florida","WYNDHAM LAKES JACKSONVILLE","0","0","0","0"
16,"Duval","Florida","CATHEDRAL GERONTOLOGY CENTER, INC","0","0","0","0"
16,"Duval","Florida","HARBORCHASE OF MANDARIN","0","0","0","0"
16,"Duval","Florida","NOBLE HOUSE RETIREMENT OF JACKSONVILLE, LLC","0","0","0","0"
16,"Duval","Florida","HEALTHCARE CENTER OF JACKSONVILLE","0","0","0","0"
17,"Escambia","Florida","ROSEWOOD HEALTHCARE AND REHABILITATION CENTER","1","1","0","0"
17,"Escambia","Florida","WESTPOINTE RETIREMENT COMMUNITY INC","0","0","0","0"
17,"Escambia","Florida","SPECIALTY HEALTH AND REHABILITATION CENTER","0","0","0","0"
17,"Escambia","Florida","PENSACOLA DEVELOPMENTAL CENTER","0","0","0","0"
17,"Escambia","Florida","BROOKDALE PENSACOLA","4","4","0","0"
17,"Escambia","Florida","SOUTHERN OAKS CARE CENTER","9","8","1","0"
17,"Escambia","Florida","OAKBRIDGE TERRACE AT AZALEA TRACE","0","0","0","0"
17,"Escambia","Florida","HAVEN OF OUR LADY OF PEACE","0","0","0","0"
17,"Escambia","Florida","ARCADIA HEALTH & REHABILITATION CENTER","1","1","0","0"
17,"Escambia","Florida","BAYSIDE HEALTH AND REHABILITATION CENTER","14","14","0","0"
17,"Escambia","Florida","REHABILITATION CENTER AT PARK PLACE","0","0","0","0"
17,"Escambia","Florida","ASBURY PLACE","0","0","0","0"
17,"Escambia","Florida","CENTURY HEALTH AND REHABILITATION CENTER","0","0","0","0"
17,"Escambia","Florida","HOMESTEAD VILLAGE RETIREMENT COMMUNITY","1","1","0","0"
17,"Escambia","Florida","DE LUNA HEALTH AND REHABILITATION CENTER","0","0","0","0"
17,"Escambia","Florida","NEW HORIZONS OF NORTHWEST FLORIDA, INC.","0","0","0","0"
17,"Escambia","Florida","SUMMER VISTA ASSISTED LIVING COMMUNITY","0","0","0","0"
17,"Escambia","Florida","OLIVE BRANCH HEALTH AND REHABILITATION CENTER","0","0","0","0"
17,"Escambia","Florida","WILLOWBROOKE COURT AT AZALEA TRACE","2","1","1","0"
18,"Flagler","Florida","GRAND OAKS HEALTH AND REHABILITATION CENTER","0","0","0","0"
18,"Flagler","Florida","TUSCAN GARDENS OF PALM COAST","0","0","0","0"
18,"Flagler","Florida","BROOKDALE PALM COAST","0","0","0","0"
18,"Flagler","Florida","PRINCETON VILLAGE OF PALM COAST","0","0","0","0"
20,"Gadsden","Florida","RIVERCHASE HEALTH AND REHABILITATION CENTER","4","4","0","0"
20,"Gadsden","Florida","MAGNOLIA HOUSE","0","0","0","0"
21,"Gilchrist","Florida","TRI-COUNTY NURSING HOME","0","0","0","0"
25,"Hardee","Florida","THE VALENCIA","0","0","0","0"
25,"Hardee","Florida","LAKESIDE NEUROLOGIC","0","0","0","0"
25,"Hardee","Florida","SANDIA","0","0","0","0"
25,"Hardee","Florida","HARDEE MANOR HEALTHCARE CENTER","0","0","0","0"
26,"Hendry","Florida","OAKBROOK HEALTH AND REHABILITATION CENTER","6","6","0","0"
26,"Hendry","Florida","CLEWISTON NURSING & REHABILITATION","11","11","0","0"
27,"Hernando","Florida","SPRING HILL HEALTH AND REHABILITATION CENTER","0","0","0","0"
27,"Hernando","Florida","BROOKDALE SPRING HILL","0","0","0","0"
27,"Hernando","Florida","RESIDENCE AT TIMBER PINES (THE)","0","0","0","0"
27,"Hernando","Florida","TANGERINE COVE OF BROOKSVILLE","0","0","0","0"
27,"Hernando","Florida","EVERGREEN WOODS","0","0","0","0"
28,"Highlands","Florida","SUNNY HILLS OF SEBRING","0","0","0","0"
28,"Highlands","Florida","OAKS AT AVON","0","0","0","0"
28,"Highlands","Florida","PALMS OF SEBRING, THE","0","0","0","0"
28,"Highlands","Florida","LAKE PLACID HEALTH AND REHABILITATION CENTER","0","0","0","0"
28,"Highlands","Florida","FELLOWSHIP HOME AT THE FAIRWAY","0","0","0","0"
28,"Highlands","Florida","BALMORAL ASSISTED LIVING","0","0","0","0"
28,"Highlands","Florida","PALMS OF SEBRING (THE)","0","0","0","0"
28,"Highlands","Florida","KENILWORTH CARE & REHABILITATION CENTER","0","0","0","0"
28,"Highlands","Florida","SIM LODGE","0","0","0","0"
29,"Hillsborough","Florida","NORTHDALE REHABILITATION CENTER","0","0","0","0"
29,"Hillsborough","Florida","BROOKDALE BAYSHORE","0","0","0","0"
29,"Hillsborough","Florida","HOMEWOOD RESIDENCE AT FREEDOM PLAZA","2","2","0","0"
29,"Hillsborough","Florida","ANGELS SENIOR LIVING AT NEW TAMPA, LLC","0","0","0","0"
29,"Hillsborough","Florida","WHISPERING OAKS","1","1","0","0"
29,"Hillsborough","Florida","ALLEGRO","0","0","0","0"
29,"Hillsborough","Florida","DISCOVERY VILLAGE AT TAMPA PALMS","0","0","0","0"
29,"Hillsborough","Florida","YBOR CITY HEALTHCARE AND REHABILITATION CENTER","0","0","0","0"
29,"Hillsborough","Florida","ALLEGRO","0","0","0","0"
29,"Hillsborough","Florida","BRISTOL AT TAMPA REHABILITATION AND NURSING CENTER LLC, THE","26","26","0","0"
29,"Hillsborough","Florida","HAWTHORNE INN OF BRANDON","0","0","0","0"
29,"Hillsborough","Florida","THE COLONNADE AT NORTHDALE","1","1","0","0"
29,"Hillsborough","Florida","GANDY CROSSING CARE CENTER","0","0","0","0"
29,"Hillsborough","Florida","BAYSHORE POINTE NURSING AND REHAB CENTER","0","0","0","0"
29,"Hillsborough","Florida","CANTERBURY TOWERS INC","0","0","0","0"
29,"Hillsborough","Florida","SENIOR POINT ASSISTED LIVING FACILITY LLC","0","0","0","0"
29,"Hillsborough","Florida","SOLARIS HEALTHCARE PLANT CITY","0","0","0","0"
29,"Hillsborough","Florida","STONE LEDGE MANOR","0","0","0","0"
29,"Hillsborough","Florida","ASTON GARDENS AT THE COURTYARDS (THE INN)","0","0","0","0"
29,"Hillsborough","Florida","EXCEL CARE CENTER","0","0","0","0"
29,"Hillsborough","Florida","CAMERON ALF III CORP","0","0","0","0"
29,"Hillsborough","Florida","SUN TOWERS RETIREMENT COMMUNITY","0","0","0","0"
29,"Hillsborough","Florida","INSPIRED LIVING AT TAMPA","0","0","0","0"
29,"Hillsborough","Florida","MEMORY LANE COTTAGE AT TAMPA PALMS, LLC","0","0","0","0"
29,"Hillsborough","Florida","BRIGHTON GARDENS OF TAMPA","0","0","0","0"
29,"Hillsborough","Florida","HAWTHORNE HEALTH AND REHAB OF BRANDON","1","1","0","0"
29,"Hillsborough","Florida","PALM GARDEN OF TAMPA","1","1","0","0"
29,"Hillsborough","Florida","BRANDON HEALTH AND REHABILITATION CENTER","1","1","0","0"
29,"Hillsborough","Florida","HANNA OAKS CENTER FOR INDEPENDENT AND ASSISTED LIVING","2","2","0","0"
29,"Hillsborough","Florida","COMMUNITY CONVALESCENT CENTER","21","21","0","0"
29,"Hillsborough","Florida","AGUILA ADULT CARE CENTER","0","0","0","0"
29,"Hillsborough","Florida","SUN TERRACE HEALTH CARE CENTER","0","0","0","0"
29,"Hillsborough","Florida","SUN CITY SENIOR LIVING","0","0","0","0"
29,"Hillsborough","Florida","PALM GARDEN OF SUN CITY","0","0","0","0"
29,"Hillsborough","Florida","HABANA HEALTH CARE CENTER","0","0","0","0"
29,"Hillsborough","Florida","ALDEA GREEN","0","0","0","0"
29,"Hillsborough","Florida","HILLSBOROUGH COUNTY DEVELOPMENTAL CENTER","0","0","0","0"
29,"Hillsborough","Florida","THE INN AT UNIVERSITY VILLAGE","0","0","0","0"
29,"Hillsborough","Florida","GRACE MANOR AT HUNTERS CREEK LLC","0","0","0","0"
29,"Hillsborough","Florida","CONCORDIA VILLAGE OF TAMPA","4","4","0","0"
29,"Hillsborough","Florida","INN ASTON AT GARDENS TAMPA BAY (THE)","0","0","0","0"
29,"Hillsborough","Florida","WEINBERG VILLAGE","0","0","0","0"
29,"Hillsborough","Florida","PLAZA WEST","0","0","0","0"
29,"Hillsborough","Florida","COVENTRY ASSISTED LIVING","0","0","0","0"
29,"Hillsborough","Florida","WOODBRIDGE CARE CENTER","0","0","0","0"
29,"Hillsborough","Florida","SHADY PALMS RETIREMENT HOMES, INC","0","0","0","0"
29,"Hillsborough","Florida","PROMISE POINTE AT TAMPA OAKS","2","2","0","0"
29,"Hillsborough","Florida","REHABILITATION AND HEALTHCARE CENTER OF TAMPA","2","2","0","0"
29,"Hillsborough","Florida","A LA MY LOVE ALF","0","0","0","0"
29,"Hillsborough","Florida","CENTRAL PARK HEALTHCARE AND REHABILITATION CENTER","0","0","0","0"
29,"Hillsborough","Florida","CONSULATE HEALTH CARE OF BRANDON","9","9","0","0"
29,"Hillsborough","Florida","CASTLE COURT ALF INC","0","0","0","0"
29,"Hillsborough","Florida","ANGELS SENIOR LIVING AT SOUTH TAMPA","0","0","0","0"
29,"Hillsborough","Florida","CENTRAL TAMPA ASSISTED LIVING","0","0","0","0"
29,"Hillsborough","Florida","COLONIAL ASSISTED LIVING AT TAMPA FL","0","0","0","0"
29,"Hillsborough","Florida","SUPERIOR RESIDENCES OF BRANDON MEMORY CARE","1","1","0","0"
29,"Hillsborough","Florida","TAMPA LAKES HEALTH AND REHABILITATION CENTER","0","0","0","0"
29,"Hillsborough","Florida","BEST CARE SENIOR LIVING AT SAINT JOSEPH","0","0","0","0"
29,"Hillsborough","Florida","ROCKY CREEK VILLAGE","0","0","0","0"
30,"Holmes","Florida","BONIFAY NURSING AND REHAB CENTER","0","0","0","0"
31,"Indian River","Florida","GRACE REHABILITATION CENTER OF VERO BEACH","0","0","0","0"
31,"Indian River","Florida","GREEN GABLES ASSISTED LIVING","0","0","0","0"
31,"Indian River","Florida","CONSULATE HEALTH CARE OF VERO BEACH","0","0","0","0"
31,"Indian River","Florida","ROSEWOOD MANOR OF VERO BEACH, LLC","1","1","0","0"
31,"Indian River","Florida","OAKBRIDGE TERRACE ASSISTED LIVING AT INDIAN RIVER ESTATES","0","0","0","0"
31,"Indian River","Florida","PALM GARDEN OF VERO BEACH","0","0","0","0"
31,"Indian River","Florida","HARBORCHASE OF VERO BEACH","5","5","0","0"
31,"Indian River","Florida","RENAISSANCE SENIOR LIVING","0","0","0","0"
31,"Indian River","Florida","SOLARIS SENIOR LIVING VERO BEACH","0","0","0","0"
31,"Indian River","Florida","SONATA VERO BEACH","0","0","0","0"
32,"Jackson","Florida","MARIANNA HEALTH AND REHABILITATION CENTER","0","0","0","0"
32,"Jackson","Florida","SUNLAND CENTER MARIANNA-FACILITY III","0","0","0","0"
32,"Jackson","Florida","SUNLAND MARIANNA FACILITY V","0","0","0","0"
32,"Jackson","Florida","SIGNATURE HEALTHCARE AT THE COURTYARD","0","0","0","0"
32,"Jackson","Florida","SUNLAND CENTER MARIANNA-FAC I","0","0","0","0"
33,"Jefferson","Florida","CROSS LANDINGS HEALTH AND REHABILITATION CENTER","4","4","0","0"
34,"Lafayette","Florida","LAFAYETTE NURSING AND REHABILITATION CENTER","0","0","0","0"
35,"Lake","Florida","AVANTE AT MT DORA, INC.","0","0","0","0"
35,"Lake","Florida","VILLAGES REHABILITATION AND NURSING CENTER, THE","0","0","0","0"
35,"Lake","Florida","VISTA LAKE","0","0","0","0"
35,"Lake","Florida","ADVENTHEALTH CARE CENTER WATERMAN","0","0","0","0"
35,"Lake","Florida","NEULIFE NEUROLOGICAL SERVICES, LLC","0","0","0","0"
35,"Lake","Florida","SUPERIOR RESIDENCES OF CLERMONT","0","0","0","0"
35,"Lake","Florida","LAKE EUSTIS HEALTH AND REHABILITATION CENTER","0","0","0","0"
35,"Lake","Florida","SOUTH CAMPUS CARE CENTER","0","0","0","0"
35,"Lake","Florida","BAYVIEW CENTER","2","2","0","0"
35,"Lake","Florida","REGENCY PARK","0","0","0","0"
35,"Lake","Florida","THE COVE AT TAVARES VILLAGE","1","1","0","0"
36,"Lee","Florida","BARRINGTON TERRACE - FT MYERS","0","0","0","0"
36,"Lee","Florida","CAPE WEST LLC","2","2","0","0"
36,"Lee","Florida","SPRINGWOOD COURT","2","2","0","0"
36,"Lee","Florida","HEARTLAND HEALTH CARE CENTER-FT MYERS","6","6","0","0"
36,"Lee","Florida","PALMS OF FORT MYERS","0","0","0","0"
36,"Lee","Florida","AMERICAN HOUSE FORT MYERS","0","0","0","0"
36,"Lee","Florida","CONSULATE HEALTH CARE OF NORTH FORT MYERS","0","0","0","0"
36,"Lee","Florida","CAPE CORAL SHORES","0","0","0","0"
36,"Lee","Florida","GULF COAST VILLAGE","0","0","0","0"
36,"Lee","Florida","GLADWELL FORT MYERS","2","2","0","0"
36,"Lee","Florida","DISCOVERY VILLAGE AT THE FORUM","1","1","0","0"
36,"Lee","Florida","FORT MYERS REHABILITATION AND NURSING CENTER","10","9","1","0"
36,"Lee","Florida","REHAB & HEALTHCARE CENTER OF CAPE CORAL","0","0","0","0"
36,"Lee","Florida","WOODLANDS (THE)","0","0","0","0"
36,"Lee","Florida","MANORCARE HEALTH SERVICES","2","2","0","0"
36,"Lee","Florida","ARBOR AT SHELL POINT (THE)","1","1","0","0"
36,"Lee","Florida","EVANS HEALTH CARE","0","0","0","0"
36,"Lee","Florida","BROOKDALE FORT MYERS THE COLONY","7","7","0","0"
36,"Lee","Florida","SPRINGS AT SHELL POINT RETIREMENT COMMUNITY, THE","0","0","0","0"
36,"Lee","Florida","HERITAGE PARK REHABILITATION AND HEALTHCARE","2","2","0","0"
36,"Lee","Florida","CALUSA HARBOUR","0","0","0","0"
36,"Lee","Florida","PONDELLA RESIDENTIAL CARE LLC","0","0","0","0"
36,"Lee","Florida","SUNRISE COMMUNITY, INC.","0","0","0","0"
36,"Lee","Florida","LIFE CARE CENTER OF ESTERO","7","7","0","0"
36,"Lee","Florida","THRIVE AT BEACHWALK","7","7","0","0"
36,"Lee","Florida","KING'S CROWN-SHELL POINT VILLAGE","0","0","0","0"
36,"Lee","Florida","LEHIGH ACRES HEALTH AND REHABILITATION CENTER","6","6","0","0"
36,"Lee","Florida","SHELL POINT NURSING PAVILION","0","0","0","0"
36,"Lee","Florida","CYPRESS POINT","2","2","0","0"
36,"Lee","Florida","AMERICAN HOUSE BONITA SPRINGS","0","0","0","0"
36,"Lee","Florida","SIGNATURE HEALTHCARE AT COLLEGE PARK","0","0","0","0"
36,"Lee","Florida","HEALTHPARK CARE CENTER","4","4","0","0"
36,"Lee","Florida","AMAVIDA SENIOR LIVING","0","0","0","0"
36,"Lee","Florida","PALMVIEW AT GULF COAST VILLAGE","0","0","0","0"
36,"Lee","Florida","CYPRESS COVE AT HEALTHPARK FLORIDA","1","1","0","0"
36,"Lee","Florida","THE ROSE GARDEN OF FT MYERS","4","4","0","0"
36,"Lee","Florida","BROOKDALE BONITA SPRINGS","0","0","0","0"
36,"Lee","Florida","BARKLEY PLACE","1","1","0","0"
36,"Lee","Florida","PACIFICA SENIOR LIVING FORT MYERS","3","3","0","0"
36,"Lee","Florida","WINDSOR AT CAPE CORAL (THE)","2","2","0","0"
36,"Lee","Florida","PAGE REHABILITATION AND HEALTHCARE CENTER","30","30","0","0"
36,"Lee","Florida","WINKLER COURT","1","1","0","0"
37,"Leon","Florida","CANTERFIELD OF TALLAHASSEE, LLC","0","0","0","0"
37,"Leon","Florida","SUNRISE COMMUNITY, INC.","0","0","0","0"
37,"Leon","Florida","TAPESTRY SENIOR LIVING OF TALLAHASSEE","0","0","0","0"
37,"Leon","Florida","ALLEGRO","0","0","0","0"
37,"Leon","Florida","TALLAHASSEE DEVELOPMENTAL CENTER","4","2","2","0"
37,"Leon","Florida","MIRACLE HILL NURSING AND REHABILITATION CENTER, INC","0","0","0","0"
37,"Leon","Florida","SEVEN HILLS HEALTH & REHABILITATION CENTER","0","0","0","0"
37,"Leon","Florida","WOODMONT A PACIFICA SENIOR LIVING COMMUNITY","0","0","0","0"
38,"Levy","Florida","WILLISTON CARE CENTER","1","1","0","0"
40,"Madison","Florida","CROSSWINDS HEALTH AND REHABILITATION CENTER","0","0","0","0"
40,"Madison","Florida","LAKE PARK OF MADISON NURSING AND REHABILITATION CENTER","3","3","0","0"
41,"Manatee","Florida","COTTAGES OF BRADENTON (THE)","0","0","0","0"
41,"Manatee","Florida","MANATEE SPRINGS REHABILITATION AND NURSING CENTER","12","12","0","0"
41,"Manatee","Florida","WESTMINSTER MANOR OF BRADENTON","0","0","0","0"
41,"Manatee","Florida","WINDSOR OF LAKEWOOD RANCH (THE)","0","0","0","0"
41,"Manatee","Florida","BROOKDALE BRADENTON GARDENS","2","2","0","0"
41,"Manatee","Florida","MANATEE RIVER ASSISTED LIVING LLC","0","0","0","0"
41,"Manatee","Florida","RESIDENCE AT BAY VUE","0","0","0","0"
41,"Manatee","Florida","NURSING CENTER AT FREEDOM VILLAGE, THE","0","0","0","0"
41,"Manatee","Florida","WATER'S EDGE OF BRADENTON, LLC","0","0","0","0"
41,"Manatee","Florida","BRADENTON HEALTH CARE","13","13","0","0"
41,"Manatee","Florida","HERITAGE PARK CARE AND REHABILITATION CENTER","9","9","0","0"
41,"Manatee","Florida","DISCOVERY VILLAGE AT SARASOTA BAY","0","0","0","0"
41,"Manatee","Florida","LIFE CARE CENTER OF SARASOTA","0","0","0","0"
41,"Manatee","Florida","SUMMERFIELD RETIREMENT","1","1","0","0"
41,"Manatee","Florida","LILY'S PROMISE LLC","0","0","0","0"
41,"Manatee","Florida","RIVIERA PALMS REHABILITATION CENTER","15","15","0","0"
41,"Manatee","Florida","NATIONAL CHURCH RESIDENCES OF BRADENTON FL INC","0","0","0","0"
41,"Manatee","Florida","CASA MORA REHABILITATION AND EXTENDED CARE","11","11","0","0"
41,"Manatee","Florida","BAY VUE NURSING AND REHABILITATION CENTER","0","0","0","0"
41,"Manatee","Florida","WESTMINSTER POINT PLEASANT","0","0","0","0"
41,"Manatee","Florida","BRADEN RIVER REHABILITATION CENTER LLC","20","19","1","0"
41,"Manatee","Florida","VILLAS OF HOLLY BROOK - BRADENTON COVE","0","0","0","0"
41,"Manatee","Florida","BROOKDALE PALMA SOLA","0","0","0","0"
42,"Marion","Florida","OAKHURST CENTER","0","0","0","0"
42,"Marion","Florida","CHATHAM GLEN HEALTHCARE AND REHABILITATION CENTER","0","0","0","0"
42,"Marion","Florida","HAMPTON ALF AT BELLEVIEW LLC","0","0","0","0"
42,"Marion","Florida","BRIDGEWATER PARK HEALTH & REHABILITATION CENTER","0","0","0","0"
42,"Marion","Florida","A COTTAGE CALLED HOME LLC","0","0","0","0"
42,"Marion","Florida","PACIFICA SENIOR LIVING OCALA","0","0","0","0"
42,"Marion","Florida","HAMPTON ALF AT 24TH ROAD LLC","0","0","0","0"
42,"Marion","Florida","PADDOCK RIDGE","0","0","0","0"
42,"Marion","Florida","BROOKDALE CANOPY OAKS","0","0","0","0"
42,"Marion","Florida","PALM GARDEN OF OCALA","3","3","0","0"
43,"Martin","Florida","GRAND OAKS OF JENSEN BEACH","0","0","0","0"
43,"Martin","Florida","TERRACE AT HOBE SOUND, THE","1","1","0","0"
43,"Martin","Florida","GRAND OAKS OF PALM CITY LLC","2","2","0","0"
43,"Martin","Florida","WATER'S EDGE ASSISTED LIVING","0","0","0","0"
43,"Martin","Florida","YOURLIFE OF STUART","1","1","0","0"
43,"Martin","Florida","THE CABANA AT JENSEN DUNES","0","0","0","0"
43,"Martin","Florida","SOLARIS HEALTHCARE PARKWAY","1","1","0","0"
43,"Martin","Florida","STUART LODGE","0","0","0","0"
43,"Martin","Florida","SALERNO BAY HEALTH AND REHABILITATION CENTER","1","1","0","0"
43,"Martin","Florida","ADDINGTON PLACE STUART","0","0","0","0"
43,"Martin","Florida","BROOKDALE STUART","0","0","0","0"
43,"Martin","Florida","SOLARIS SENIOR LIVING STUART","1","1","0","0"
43,"Martin","Florida","STUART REHABILITATION AND HEALTHCARE","0","0","0","0"
43,"Martin","Florida","PALM CITY NURSING AND REHAB CENTER","0","0","0","0"
43,"Martin","Florida","MARTIN NURSING AND REHABILITATION","0","0","0","0"
43,"Martin","Florida","HOBE SOUND MANOR","1","1","0","0"
43,"Martin","Florida","SHERIDAN AT HOBE SOUND, THE","0","0","0","0"
44,"Monroe","Florida","CRYSTAL HEALTH AND REHAB CENTER, LLC","1","1","0","0"
45,"Nassau","Florida","THE LAKESIDE AT AMELIA ISLAND","0","0","0","0"
45,"Nassau","Florida","MINER NORTH","0","0","0","0"
45,"Nassau","Florida","FERNANDINA BEACH REHABILITATION AND NURSING CENTER","0","0","0","0"
45,"Nassau","Florida","DAYSPRING VILLAGE, INC","0","0","0","0"
45,"Nassau","Florida","HENDRICKS","0","0","0","0"
45,"Nassau","Florida","LIFE CARE CENTER OF HILLIARD","1","1","0","0"
46,"Okaloosa","Florida","DESTIN HEALTHCARE AND REHABILITATION CENTER","0","0","0","0"
46,"Okaloosa","Florida","FORT WALTON REHABILITATION CENTER, LLC","4","4","0","0"
46,"Okaloosa","Florida","BROOKDALE FORT WALTON BEACH","0","0","0","0"
46,"Okaloosa","Florida","MANOR AT BLUE WATER BAY, THE","0","0","0","0"
47,"Okeechobee","Florida","OKEECHOBEE HEALTH CARE FACILITY","0","0","0","0"
48,"Orange","Florida","PALM GARDEN OF ORLANDO","0","0","0","0"
48,"Orange","Florida","TERRA VISTA REHAB AND HEALTH CENTER","0","0","0","0"
48,"Orange","Florida","HARBORCHASE OF DR PHILLIPS","0","0","0","0"
48,"Orange","Florida","BROOKDALE CONWAY","0","0","0","0"
48,"Orange","Florida","PARKVIEW REHABILITATION CENTER AT WINTER PARK","0","0","0","0"
48,"Orange","Florida","MADISON AT OCOEE","0","0","0","0"
48,"Orange","Florida","MAYFLOWER ASSISTED LIVING FACILITY","0","0","0","0"
48,"Orange","Florida","COMMONS AT ORLANDO LUTHERAN TOWERS","0","0","0","0"
48,"Orange","Florida","ROSEWOOD HEALTH AND REHABILITATION CENTER","1","1","0","0"
48,"Orange","Florida","SAVANNAH COVE","0","0","0","0"
48,"Orange","Florida","SERENADES BY SONATA - WEST ORANGE","1","1","0","0"
48,"Orange","Florida","WESTMINSTER BALDWIN PARK","0","0","0","0"
48,"Orange","Florida","HUNTERS CREEK NURSING AND REHAB CENTER","0","0","0","0"
48,"Orange","Florida","BRIDGE ASSISTED LIVING AT LIFE CARE CENTER OF ORLANDO (THE)","0","0","0","0"
48,"Orange","Florida","THE ROSE GARDEN OF ORLANDO","0","0","0","0"
48,"Orange","Florida","ORLANDO HEALTH AND REHABILITATION CENTER","1","1","0","0"
48,"Orange","Florida","BROOKDALE WEKIWA SPRINGS","0","0","0","0"
48,"Orange","Florida","SAVANNAH COURT OF MAITLAND","1","1","0","0"
48,"Orange","Florida","ADVENTHEALTH CARE CENTER ORLANDO NORTH","0","0","0","0"
48,"Orange","Florida","LIFE CONCEPTS, INC.","0","0","0","0"
48,"Orange","Florida","WESTCHESTER OF WINTER PARK","0","0","0","0"
48,"Orange","Florida","REHABILITATION CENTER OF WINTER PARK, THE","0","0","0","0"
48,"Orange","Florida","ENCORE AT AVALON PARK","0","0","0","0"
48,"Orange","Florida","GREEN TREE ASSISTED LIVING, LLC","0","0","0","0"
48,"Orange","Florida","WESTMINSTER WINTER PARK","0","0","0","0"
48,"Orange","Florida","BROOKDALE DR PHILLIPS MC","0","0","0","0"
48,"Orange","Florida","AASBURY MANOR ALF","0","0","0","0"
48,"Orange","Florida","GENTRY PARK ORLANDO","0","0","0","0"
48,"Orange","Florida","GUARDIAN CARE NURSING & REHABILITATION CENTER","1","1","0","0"
48,"Orange","Florida","SONATA WEST","1","1","0","0"
48,"Orange","Florida","MAYFLOWER HEALTHCARE CENTER","1","1","0","0"
49,"Osceola","Florida","AMBER LAKE ASSISTED LIVING FACILITY","0","0","0","0"
49,"Osceola","Florida","TERRACE OF ST CLOUD, THE","9","9","0","0"
49,"Osceola","Florida","SONATA HUNTER'S CREEK","0","0","0","0"
49,"Osceola","Florida","SOLARIS HEALTHCARE OSCEOLA","0","0","0","0"
49,"Osceola","Florida","TERRACE OF KISSIMMEE, THE","0","0","0","0"
49,"Osceola","Florida","AVANTE AT ST. CLOUD, INC.","0","0","0","0"
49,"Osceola","Florida","ELITE MANOR - KISSIMMEE","0","0","0","0"
49,"Osceola","Florida","KEYSTONE REHABILITATION AND HEALTH CENTER","0","0","0","0"
50,"Palm Beach","Florida","PACIFICA SENIOR LIVING OF PALM BEACH","1","1","0","0"
50,"Palm Beach","Florida","TERRACES OF LAKE WORTH CARE CENTER","2","2","0","0"
50,"Palm Beach","Florida","SIGNATURE HEALTHCARE OF PALM BEACH","17","17","0","0"
50,"Palm Beach","Florida","BOCA RATON REHABILITATION CENTER","0","0","0","0"
50,"Palm Beach","Florida","MENORAH HOUSE","0","0","0","0"
50,"Palm Beach","Florida","DISCOVERY VILLAGE AT BOYNTON BEACH AL","0","0","0","0"
50,"Palm Beach","Florida","REHABILITATION CENTER OF THE PALM BEACHES THE","3","3","0","0"
50,"Palm Beach","Florida","PARKSIDE INN","1","1","0","0"
50,"Palm Beach","Florida","CHATSWORTH AT PGA NATIONAL, LLC","0","0","0","0"
50,"Palm Beach","Florida","BROOKDALE PALM BEACH GARDENS","0","0","0","0"
50,"Palm Beach","Florida","FIVE STAR PREMIER RESIDENCES OF BOCA RATON","1","1","0","0"
50,"Palm Beach","Florida","HEARTLAND HEALTH CARE CENTER - BOYNTON BEACH","10","10","0","0"
50,"Palm Beach","Florida","THE MERIDIAN AT BOCA RATON","1","1","0","0"
50,"Palm Beach","Florida","LAKESIDE HEALTH CENTER","0","0","0","0"
50,"Palm Beach","Florida","GOLDEN YEARS ALF","0","0","0","0"
50,"Palm Beach","Florida","ABBEY DELRAY","0","0","0","0"
50,"Palm Beach","Florida","BROOKDALE WEST PALM BEACH","0","0","0","0"
50,"Palm Beach","Florida","WOOD LAKE HEALTH AND REHABILITATION CENTER","0","0","0","0"
50,"Palm Beach","Florida","AVANTE AT LAKE WORTH, INC.","1","1","0","0"
50,"Palm Beach","Florida","ADDINGTON PLACE JUPITER","0","0","0","0"
50,"Palm Beach","Florida","STRATFORD COURT OF BOCA RATON","9","9","0","0"
50,"Palm Beach","Florida","ABBEY DELRAY SOUTH","4","4","0","0"
50,"Palm Beach","Florida","THE LANDING OF LAKE WORTH","0","0","0","0"
50,"Palm Beach","Florida","TERRACE COMMUNITIES TEQUESTA, LLC","1","1","0","0"
