"DEPCODE","County","State","Facility","Total Deaths","Resident Deaths","Staff Deaths","Deaths UI"
29,"Hillsborough","Florida","CENTRAL TAMPA ASSISTED LIVING","3","3","0","0"
29,"Hillsborough","Florida","STONE LEDGE MANOR","2","2","0","0"
29,"Hillsborough","Florida","HERNANDEZ ALF","1","1","0","0"
29,"Hillsborough","Florida","THE COLONNADE AT NORTHDALE","2","2","0","0"
29,"Hillsborough","Florida","REHABILITATION AND HEALTHCARE CENTER OF TAMPA","5","5","0","0"
29,"Hillsborough","Florida","BRIGHTON GARDENS OF TAMPA","3","3","0","0"
29,"Hillsborough","Florida","MARINA ASSISTED LIVING FACILITY, LLC","1","1","0","0"
29,"Hillsborough","Florida","FLETCHER HEALTH AND REHABILITATION CENTER","4","4","0","0"
29,"Hillsborough","Florida","ATRIUM GARDENS ALF LLC","2","2","0","0"
29,"Hillsborough","Florida","GANDY CROSSING CARE CENTER","6","6","0","0"
29,"Hillsborough","Florida","TAMPA LAKES HEALTH AND REHABILITATION CENTER","4","4","0","0"
29,"Hillsborough","Florida","HILLSBOROUGH COUNTY DEVELOPMENTAL CENTER","1","1","0","0"
29,"Hillsborough","Florida","A LA MY LOVE ALF","1","1","0","0"
29,"Hillsborough","Florida","PLAZA WEST","3","3","0","0"
29,"Hillsborough","Florida","BOCA CIEGA CENTER","12","12","0","0"
29,"Hillsborough","Florida","HAWTHORNE HEALTH AND REHAB OF BRANDON","9","9","0","0"
29,"Hillsborough","Florida","FAIRWAY OAKS CENTER","2","2","0","0"
29,"Hillsborough","Florida","YBOR CITY HEALTHCARE AND REHABILITATION CENTER","1","1","0","0"
29,"Hillsborough","Florida","PROMISE POINTE AT TAMPA OAKS","2","2","0","0"
29,"Hillsborough","Florida","SUN CITY SENIOR LIVING","7","7","0","0"
29,"Hillsborough","Florida","BRISTOL AT TAMPA REHABILITATION AND NURSING CENTER LLC, THE","27","27","0","0"
29,"Hillsborough","Florida","SUPERIOR RESIDENCES OF BRANDON MEMORY CARE","5","5","0","0"
29,"Hillsborough","Florida","INSPIRED LIVING AT SUN CITY CENTER","3","3","0","0"
29,"Hillsborough","Florida","ANGELS SENIOR LIVING AT NEW TAMPA, LLC","1","1","0","0"
29,"Hillsborough","Florida","WOODBRIDGE CARE CENTER","2","2","0","0"
29,"Hillsborough","Florida","BRISAS DEL CARIBE ALF INC","3","3","0","0"
29,"Hillsborough","Florida","TESSERA OF BRANDON","2","2","0","0"
29,"Hillsborough","Florida","CONCORDIA VILLAGE OF TAMPA","15","15","0","0"
29,"Hillsborough","Florida","BEST CARE SENIOR LIVING AT SAINT JOSEPH","1","1","0","0"
29,"Hillsborough","Florida","EXCEL CARE CENTER","7","6","0","1"
29,"Hillsborough","Florida","BAYSHORE POINTE NURSING AND REHAB CENTER","3","3","0","0"
29,"Hillsborough","Florida","HOMEWOOD RESIDENCE AT FREEDOM PLAZA","3","3","0","0"
29,"Hillsborough","Florida","COMMUNITY CONVALESCENT CENTER","23","23","0","0"
29,"Hillsborough","Florida","ALAFIA VILLAGE","2","2","0","0"
30,"Holmes","Florida","BONIFAY NURSING AND REHAB CENTER","2","2","0","0"
31,"Indian River","Florida","PALM GARDEN OF VERO BEACH","7","7","0","0"
31,"Indian River","Florida","FLORIDA BAPTIST RETIREMENT CENTER","2","2","0","0"
31,"Indian River","Florida","GRACE REHABILITATION CENTER OF VERO BEACH","1","1","0","0"
31,"Indian River","Florida","HARBORCHASE OF VERO BEACH","5","5","0","0"
31,"Indian River","Florida","CONSULATE HEALTH CARE OF VERO BEACH","2","2","0","0"
31,"Indian River","Florida","SEA BREEZE REHAB AND NURSING CENTER","7","7","0","0"
31,"Indian River","Florida","SOMERSET HOUSE","1","1","0","0"
31,"Indian River","Florida","SOLARIS SENIOR LIVING VERO BEACH","1","1","0","0"
31,"Indian River","Florida","BROOKDALE VERO BEACH SOUTH","2","2","0","0"
31,"Indian River","Florida","OAKBRIDGE TERRACE ASSISTED LIVING AT INDIAN RIVER ESTATES","1","1","0","0"
31,"Indian River","Florida","ROSEWOOD MANOR OF VERO BEACH, LLC","4","4","0","0"
32,"Jackson","Florida","SIGNATURE HEALTHCARE OF NORTH FLORIDA","9","7","1","1"
32,"Jackson","Florida","CHIPOLA HEALTH AND REHABILITATION CENTER","2","2","0","0"
32,"Jackson","Florida","MARIANNA HEALTH AND REHABILITATION CENTER","37","37","0","0"
32,"Jackson","Florida","SIGNATURE HEALTHCARE AT THE COURTYARD","1","1","0","0"
33,"Jefferson","Florida","CROSS LANDINGS HEALTH AND REHABILITATION CENTER","4","4","0","0"
34,"Lafayette","Florida","LAFAYETTE NURSING AND REHABILITATION CENTER","1","1","0","0"
35,"Lake","Florida","BAYVIEW CENTER","4","4","0","0"
35,"Lake","Florida","LADY LAKE SPECIALTY CARE CENTER","8","8","0","0"
35,"Lake","Florida","SOUTH CAMPUS CARE CENTER","7","7","0","0"
35,"Lake","Florida","VILLAGE VERANDA AT LADY LAKE","1","1","0","0"
35,"Lake","Florida","AVANTE AT MT DORA, INC.","3","3","0","0"
35,"Lake","Florida","VILLAGES REHABILITATION AND NURSING CENTER, THE","1","1","0","0"
35,"Lake","Florida","THE COVE AT TAVARES VILLAGE","3","2","1","0"
35,"Lake","Florida","AVANTE AT LEESBURG, INC","5","5","0","0"
36,"Lee","Florida","CAPE WEST LLC","4","4","0","0"
36,"Lee","Florida","HEALTHPARK CARE CENTER","4","4","0","0"
36,"Lee","Florida","MANORCARE HEALTH SERVICES","13","13","0","0"
36,"Lee","Florida","CAPE CORAL SHORES","4","4","0","0"
36,"Lee","Florida","DISCOVERY VILLAGE AT THE FORUM","1","1","0","0"
36,"Lee","Florida","WINKLER COURT","1","1","0","0"
36,"Lee","Florida","LIFE CARE CENTER OF ESTERO","7","7","0","0"
36,"Lee","Florida","SHELL POINT NURSING PAVILION","1","1","0","0"
36,"Lee","Florida","CYPRESS COVE AT HEALTHPARK FLORIDA","1","1","0","0"
36,"Lee","Florida","PACIFICA SENIOR LIVING FORT MYERS","3","3","0","0"
36,"Lee","Florida","ATRIUM AT LIBERTY PARK","2","1","1","0"
36,"Lee","Florida","AMERICAN HOUSE BONITA SPRINGS","1","1","0","0"
36,"Lee","Florida","HEARTLAND HEALTH CARE CENTER-FT MYERS","8","8","0","0"
36,"Lee","Florida","INSPIRED LIVING AT BONITA SPRINGS","4","3","1","0"
36,"Lee","Florida","BROOKDALE FORT MYERS THE COLONY","7","7","0","0"
36,"Lee","Florida","WOODLANDS (THE)","6","6","0","0"
36,"Lee","Florida","ARDEN COURTS OF FT MYERS","3","3","0","0"
36,"Lee","Florida","PALMS OF FORT MYERS","1","1","0","0"
36,"Lee","Florida","FORT MYERS REHABILITATION AND NURSING CENTER","15","14","0","0"
36,"Lee","Florida","ARBOR AT SHELL POINT (THE)","2","2","0","0"
36,"Lee","Florida","AMERICAN HOUSE FORT MYERS","1","1","0","0"
36,"Lee","Florida","THRIVE AT BEACHWALK","8","8","0","0"
36,"Lee","Florida","PAGE REHABILITATION AND HEALTHCARE CENTER","38","37","0","1"
36,"Lee","Florida","HERITAGE PARK REHABILITATION AND HEALTHCARE","10","8","2","0"
36,"Lee","Florida","BROOKDALE SANTA BARBARA","8","8","0","0"
36,"Lee","Florida","WINDSOR AT CAPE CORAL (THE)","2","2","0","0"
36,"Lee","Florida","GLADWELL FORT MYERS","2","2","0","0"
36,"Lee","Florida","ROSARIO ASSISTED LIVING FACILITY","1","1","0","0"
36,"Lee","Florida","VILLA COURT LLC","1","1","0","0"
36,"Lee","Florida","SPRINGWOOD COURT","2","2","0","0"
36,"Lee","Florida","BARRINGTON TERRACE - FT MYERS","1","1","0","0"
36,"Lee","Florida","REHAB & HEALTHCARE CENTER OF CAPE CORAL","16","16","0","0"
36,"Lee","Florida","CALUSA HARBOUR","1","1","0","0"
36,"Lee","Florida","CONSULATE HEALTH CARE OF NORTH FORT MYERS","2","1","1","0"
36,"Lee","Florida","CYPRESS POINT","3","3","0","0"
36,"Lee","Florida","LEHIGH ACRES HEALTH AND REHABILITATION CENTER","8","8","0","0"
36,"Lee","Florida","BARKLEY PLACE","1","1","0","0"
36,"Lee","Florida","THE ROSE GARDEN OF FT MYERS","5","5","0","0"
36,"Lee","Florida","EVANS HEALTH CARE","11","11","0","0"
36,"Lee","Florida","CORAL TRACE HEALTH CARE","1","1","0","0"
37,"Leon","Florida","YOURLIFE OF TALLAHASSEE","1","1","0","0"
37,"Leon","Florida","AZALEA GARDENS ALZHEIMER'S SPECIAL CARE CENTER","2","2","0","0"
37,"Leon","Florida","WESTMINSTER OAKS","2","2","0","0"
37,"Leon","Florida","TALLAHASSEE DEVELOPMENTAL CENTER","5","3","2","0"
37,"Leon","Florida","PRUITTHEALTH - SOUTHWOOD","1","1","0","0"
38,"Levy","Florida","WILLISTON CARE CENTER","1","1","0","0"
40,"Madison","Florida","LAKE PARK OF MADISON NURSING AND REHABILITATION CENTER","5","5","0","0"
40,"Madison","Florida","MADISON HEALTH AND REHABILITATION CENTER","3","1","2","0"
41,"Manatee","Florida","MANATEE SPRINGS REHABILITATION AND NURSING CENTER","13","13","0","0"
41,"Manatee","Florida","LANGDON HALL OF BRADENTON","1","1","0","0"
41,"Manatee","Florida","CASA MORA REHABILITATION AND EXTENDED CARE","12","12","0","0"
41,"Manatee","Florida","INSPIRED LIVING AT LAKEWOOD RANCH","1","1","0","0"
41,"Manatee","Florida","BRADEN RIVER REHABILITATION CENTER LLC","21","20","1","0"
41,"Manatee","Florida","INN AT FREEDOM VILLAGE (THE)","2","2","0","0"
41,"Manatee","Florida","WESTMINSTER POINT PLEASANT","1","1","0","0"
41,"Manatee","Florida","BROOKDALE BRADENTON GARDENS","3","3","0","0"
41,"Manatee","Florida","NURSING CENTER AT FREEDOM VILLAGE, THE","1","0","1","0"
41,"Manatee","Florida","RIVIERA PALMS REHABILITATION CENTER","16","16","0","0"
41,"Manatee","Florida","LILY'S PROMISE LLC","1","1","0","0"
41,"Manatee","Florida","WINDSOR REFLECTIONS AT LAKEWOOD RANCH","1","1","0","0"
41,"Manatee","Florida","HERITAGE PARK CARE AND REHABILITATION CENTER","22","21","1","0"
41,"Manatee","Florida","BRADENTON HEALTH CARE","14","13","0","0"
41,"Manatee","Florida","WATER'S EDGE OF BRADENTON, LLC","4","3","1","0"
41,"Manatee","Florida","MANATEE RIVER ASSISTED LIVING LLC","2","2","0","0"
41,"Manatee","Florida","SUMMERFIELD RETIREMENT","2","2","0","0"
42,"Marion","Florida","BROOKDALE PADDOCK HILLS","1","1","0","0"
42,"Marion","Florida","OCALA HEALTH AND REHABILITATION CENTER","1","1","0","0"
42,"Marion","Florida","CANTERFIELD OF OCALA LLC","1","1","0","0"
42,"Marion","Florida","PALM GARDEN OF OCALA","3","3","0","0"
42,"Marion","Florida","OCALA OAKS REHABILITATION CENTER","6","6","0","0"
42,"Marion","Florida","HAMPTON ALF AT BELLEVIEW LLC","1","1","0","0"
42,"Marion","Florida","BRENTWOOD AT FORE RANCH","3","3","0","0"
42,"Marion","Florida","THE HARMONY HOUSE OF OCALA","5","5","0","0"
42,"Marion","Florida","HAWTHORNE HEALTH AND REHAB OF OCALA","1","1","0","0"
42,"Marion","Florida","CAMELOT CHATEAU","1","1","0","0"
42,"Marion","Florida","OAKHURST CENTER","2","2","0","0"
42,"Marion","Florida","TIMBERRIDGE NURSING & REHABILITATION CENTER","7","7","0","0"
42,"Marion","Florida","AVANTE AT OCALA, INC","6","6","0","0"
42,"Marion","Florida","BRIDGE AT LIFE CARE CENTER OF OCALA (THE)","1","1","0","0"
43,"Martin","Florida","BROOKDALE JENSEN BEACH","1","1","0","0"
43,"Martin","Florida","GRAND OAKS OF PALM CITY LLC","2","2","0","0"
43,"Martin","Florida","STUART LODGE","3","3","0","0"
43,"Martin","Florida","TERRACE AT HOBE SOUND, THE","23","23","0","0"
43,"Martin","Florida","AMORE AT KANNER HIGHWAY, LLC","3","3","0","0"
43,"Martin","Florida","HOBE SOUND MANOR","1","1","0","0"
43,"Martin","Florida","MARTIN NURSING AND REHABILITATION","10","10","0","0"
43,"Martin","Florida","PALM CITY NURSING AND REHAB CENTER","7","7","0","0"
43,"Martin","Florida","SOLARIS HEALTHCARE PARKWAY","3","3","0","0"
43,"Martin","Florida","SALERNO BAY HEALTH AND REHABILITATION CENTER","4","4","0","0"
43,"Martin","Florida","SOLARIS SENIOR LIVING STUART","1","1","0","0"
43,"Martin","Florida","YOURLIFE OF STUART","8","8","0","0"
43,"Martin","Florida","GRAND OAKS OF JENSEN BEACH","1","1","0","0"
43,"Martin","Florida","STUART REHABILITATION AND HEALTHCARE","1","1","0","0"
43,"Martin","Florida","BROOKDALE STUART","1","1","0","0"
44,"Monroe","Florida","CRYSTAL HEALTH AND REHAB CENTER, LLC","1","1","0","0"
45,"Nassau","Florida","LIFE CARE CENTER OF HILLIARD","2","2","0","0"
46,"Okaloosa","Florida","FORT WALTON REHABILITATION CENTER, LLC","5","5","0","0"
46,"Okaloosa","Florida","EMERALD COAST CENTER","5","5","0","0"
46,"Okaloosa","Florida","THE MERIDIAN AT WESTWOOD","4","4","0","0"
46,"Okaloosa","Florida","SHOAL CREEK REHABILITATION CENTER","7","7","0","0"
46,"Okaloosa","Florida","TWIN CITIES PAVILION","1","1","0","0"
46,"Okaloosa","Florida","BROOKDALE FORT WALTON BEACH","1","1","0","0"
46,"Okaloosa","Florida","MANOR AT BLUE WATER BAY, THE","3","3","0","0"
46,"Okaloosa","Florida","DESTIN HEALTHCARE AND REHABILITATION CENTER","3","3","0","0"
46,"Okaloosa","Florida","WESTWOOD NURSING AND REHABILITATION CENTER","2","2","0","0"
46,"Okaloosa","Florida","SUPERIOR RESIDENCES OF NICEVILLE","5","4","0","1"
47,"Okeechobee","Florida","OKEECHOBEE HEALTH CARE FACILITY","4","3","0","1"
48,"Orange","Florida","RIO PINAR HEALTH CARE","4","4","0","0"
48,"Orange","Florida","LIFE CARE CENTER OF ORLANDO","1","1","0","0"
48,"Orange","Florida","ORLANDO HEALTH AND REHABILITATION CENTER","10","10","0","0"
48,"Orange","Florida","COLONIAL LAKES HEALTH CARE","1","1","0","0"
48,"Orange","Florida","ROSEWOOD HEALTH AND REHABILITATION CENTER","2","2","0","0"
48,"Orange","Florida","PALM GARDEN OF ORLANDO","2","2","0","0"
48,"Orange","Florida","ADVENTHEALTH CARE CENTER APOPKA NORTH","1","1","0","0"
48,"Orange","Florida","SAVANNAH GRAND OF MAITLAND","2","2","0","0"
48,"Orange","Florida","SOLARIS HEALTHCARE WINDERMERE","1","1","0","0"
48,"Orange","Florida","PARKS HEALTHCARE AND REHABILITATION CENTER","1","1","0","0"
48,"Orange","Florida","OCOEE HEALTH CARE CENTER","8","8","0","0"
48,"Orange","Florida","SOLARIS HEALTHCARE LAKE BENNET","1","1","0","0"
48,"Orange","Florida","GREEN TREE ASSISTED LIVING, LLC","2","2","0","0"
48,"Orange","Florida","ORLANDO LUTHERAN TOWERS","3","3","0","0"
48,"Orange","Florida","GUARDIAN CARE NURSING & REHABILITATION CENTER","7","7","0","0"
48,"Orange","Florida","SONATA WEST","1","1","0","0"
48,"Orange","Florida","PARKVIEW REHABILITATION CENTER AT WINTER PARK","2","2","0","0"
48,"Orange","Florida","WINTER PARK CARE & REHABILITATION CENTER","1","1","0","0"
48,"Orange","Florida","ADVENTHEALTH CARE CENTER ORLANDO EAST","3","3","0","0"
48,"Orange","Florida","BROOKDALE WEKIWA SPRINGS","1","1","0","0"
48,"Orange","Florida","AVANTE AT ORLANDO INC.","8","8","0","0"
48,"Orange","Florida","MAYFLOWER HEALTHCARE CENTER","2","1","0","1"
48,"Orange","Florida","SAVANNAH COURT OF MAITLAND","1","1","0","0"
48,"Orange","Florida","HUNTERS CREEK NURSING AND REHAB CENTER","4","4","0","0"
48,"Orange","Florida","SERENADES BY SONATA - WEST ORANGE","1","1","0","0"
48,"Orange","Florida","WINTER GARDEN REHABILITATION AND NURSING CENTER","2","1","0","1"
48,"Orange","Florida","TERRA VISTA REHAB AND HEALTH CENTER","3","3","0","0"
48,"Orange","Florida","ORLANDO HEALTH CENTER FOR REHABILITATION","2","2","0","0"
49,"Osceola","Florida","AVANTE AT ST. CLOUD, INC.","4","4","0","0"
49,"Osceola","Florida","GOOD SAMARITAN SOCIETY-KISSIMMEE VILLAGE","5","5","0","0"
49,"Osceola","Florida","TERRACE OF ST CLOUD, THE","10","10","0","0"
49,"Osceola","Florida","CONSULATE HEALTH CARE OF KISSIMMEE","12","12","0","0"
49,"Osceola","Florida","SOLARIS HEALTHCARE OSCEOLA","5","5","0","0"
49,"Osceola","Florida","KEYSTONE REHABILITATION AND HEALTH CENTER","2","2","0","0"
49,"Osceola","Florida","TERRACE OF KISSIMMEE, THE","2","2","0","0"
49,"Osceola","Florida","ROSE'S TERRACE INC","1","1","0","0"
50,"Palm Beach","Florida","GRAND VILLA OF DELRAY EAST","10","10","0","0"
50,"Palm Beach","Florida","ARTIS SENIOR LIVING OF BOCA RATON LLC","1","1","0","0"
50,"Palm Beach","Florida","MANGROVE BAY","1","1","0","0"
50,"Palm Beach","Florida","VI AT LAKESIDE VILLAGE","2","2","0","0"
50,"Palm Beach","Florida","GRAND VILLA OF DELRAY WEST","1","1","0","0"
50,"Palm Beach","Florida","VILLA OF KINGS & QUEENS OF DELRAY INC","1","0","1","0"
50,"Palm Beach","Florida","SIGNATURE HEALTHCARE OF PALM BEACH","19","19","0","0"
50,"Palm Beach","Florida","ADDINGTON PLACE AT WELLINGTON GREEN","1","1","0","0"
50,"Palm Beach","Florida","ALLEGRO - 11450 HAGEN RANCH RD","1","1","0","0"
50,"Palm Beach","Florida","PACIFICA SENIOR LIVING OF PALM BEACH","3","3","0","0"
50,"Palm Beach","Florida","SONATA DELRAY BEACH","1","1","0","0"
50,"Palm Beach","Florida","MANORCARE HEALTH SERVICES - BOYNTON BEACH","8","8","0","0"
50,"Palm Beach","Florida","MENORAH HOUSE","8","8","0","0"
50,"Palm Beach","Florida","HEALTH CENTER AT SINAI RESIDENCES","3","3","0","0"
50,"Palm Beach","Florida","THE CLUB AT BOYNTON BEACH","1","1","0","0"
50,"Palm Beach","Florida","STRATFORD COURT OF BOCA RATON","10","10","0","0"
50,"Palm Beach","Florida","BROOKDALE WEST PALM BEACH","3","3","0","0"
50,"Palm Beach","Florida","BANYAN PLACE","8","8","0","0"
50,"Palm Beach","Florida","AVANTE AT LAKE WORTH, INC.","2","1","1","0"
50,"Palm Beach","Florida","ABBEY DELRAY HEALTH CENTER","2","2","0","0"
50,"Palm Beach","Florida","ROYAL PALM BEACH HEALTH AND REHABILITATION CENTER","1","1","0","0"
50,"Palm Beach","Florida","THE MERIDIAN AT BOCA RATON","1","1","0","0"
50,"Palm Beach","Florida","LOURDES-NOREEN MCKEEN RESIDENCE FOR GERIATRIC CARE, INC.","2","2","0","0"
50,"Palm Beach","Florida","HARBORCHASE OF WELLINGTON CROSSING","6","6","0","0"
50,"Palm Beach","Florida","PALM GARDEN OF WEST PALM BEACH","14","14","0","0"
50,"Palm Beach","Florida","JOSEPH L. MORSE HEALTH CENTER, INC., THE","4","4","0","0"
50,"Palm Beach","Florida","THE MERIDIAN AT LANTANA","1","1","0","0"
50,"Palm Beach","Florida","SAVANNAH COURT OF THE PALM BEACHES","9","9","0","0"
50,"Palm Beach","Florida","GLADES HEALTH CARE CENTER","5","5","0","0"
50,"Palm Beach","Florida","OASIS HEALTH AND REHABILITATION CENTER","17","17","0","0"
50,"Palm Beach","Florida","WILLOWBROOKE COURT AT ST ANDREWS ESTATES","6","6","0","0"
50,"Palm Beach","Florida","HEARTLAND HEALTH CARE AND REHABILITATION CENTER OF BOCA RATON","6","6","0","0"
50,"Palm Beach","Florida","HAMLIN PLACE OF BOYNTON BEACH","13","13","0","0"
50,"Palm Beach","Florida","VENTURA HEALTH AND REHABILITATION CENTER","6","6","0","0"
50,"Palm Beach","Florida","AVANTE AT BOCA RATON, INC.","11","11","0","0"
50,"Palm Beach","Florida","ABBEY DELRAY SOUTH","8","8","0","0"
50,"Palm Beach","Florida","SYMPHONY AT DELRAY BEACH","3","3","0","0"
50,"Palm Beach","Florida","CORAL BAY HEALTHCARE AND REHABILITATION","1","1","0","0"
50,"Palm Beach","Florida","BRIGHTON GARDENS OF BOCA RATON","1","1","0","0"
50,"Palm Beach","Florida","HEARTLAND HEALTH CARE CENTER - PROSPERITY OAKS","7","7","0","0"
50,"Palm Beach","Florida","LAKESIDE HEALTH CENTER","1","1","0","0"
50,"Palm Beach","Florida","1 AAA ASSISTED LIVING AT WELLINGTON","1","1","0","0"
50,"Palm Beach","Florida","TERRACES OF LAKE WORTH CARE CENTER","5","5","0","0"
50,"Palm Beach","Florida","PALM'S EDGE ASSISTED LIVING AND MEMORY CARE","2","2","0","0"
50,"Palm Beach","Florida","ATRIA PARK OF ST JOSEPH'S","1","1","0","0"
50,"Palm Beach","Florida","ABBEY DELRAY","1","1","0","0"
50,"Palm Beach","Florida","REHABILITATION CENTER OF THE PALM BEACHES THE","4","4","0","0"
50,"Palm Beach","Florida","FIVE STAR PREMIER RESIDENCES OF BOCA RATON","3","3","0","0"
50,"Palm Beach","Florida","ARBOR OAKS AT GREENACRES","14","14","0","0"
50,"Palm Beach","Florida","PARKSIDE INN","4","4","0","0"
50,"Palm Beach","Florida","ENCORE AT BOCA RATON REHABILITATION AND NURSING CENTER, LLC, THE","2","2","0","0"
50,"Palm Beach","Florida","ADVENT SQUARE","1","1","0","0"
50,"Palm Beach","Florida","TERRACE COMMUNITIES TEQUESTA , LLC","4","4","0","0"
50,"Palm Beach","Florida","CHATSWORTH AT PGA NATIONAL","2","2","0","0"
50,"Palm Beach","Florida","FINNISH-AMERICAN VILLAGE","7","7","0","0"
50,"Palm Beach","Florida","ATRIA AT VILLAGES OF WINDSOR","5","4","1","0"
50,"Palm Beach","Florida","RENAISSANCE HEALTH AND REHABILITATION","6","6","0","0"
50,"Palm Beach","Florida","LAKE VIEW CARE CENTER AT DELRAY","13","13","0","0"
50,"Palm Beach","Florida","MANORCARE HEALTH SERVICES WEST PALM BEACH","2","2","0","0"
50,"Palm Beach","Florida","REGENTS PARK NURSING & REHABILITATION CENTER","12","12","0","0"
50,"Palm Beach","Florida","MANORCARE HEALTH SERVICES","3","3","0","0"
50,"Palm Beach","Florida","COURTYARD GARDENS OF JUPITER","7","7","0","0"
50,"Palm Beach","Florida","MANORCARE HEALTH SERVICES","4","4","0","0"
50,"Palm Beach","Florida","HIBISCUS PALACE WELLINGTON LLC","1","1","0","0"
50,"Palm Beach","Florida","JUPITER REHABILITATION AND HEALTHCARE CENTER","15","15","0","0"
50,"Palm Beach","Florida","COLONIAL ASSISTED LIVING AT WEST PALM BEACH FL","1","1","0","0"
50,"Palm Beach","Florida","MEDICANA NURSING AND REHAB CENTER","8","8","0","0"
50,"Palm Beach","Florida","FOUNTAINVIEW","4","4","0","0"
50,"Palm Beach","Florida","CRESTHAVEN","4","4","0","0"
50,"Palm Beach","Florida","BOYNTON BEACH REHABILITATION CENTER","3","3","0","0"
50,"Palm Beach","Florida","HABANA HEALTH CARE CENTER","12","12","0","0"
50,"Palm Beach","Florida","ARDEN COURTS OF DELRAY BEACH","3","3","0","0"
50,"Palm Beach","Florida","GARDENS COURT, THE","2","2","0","0"
50,"Palm Beach","Florida","DISCOVERY VILLAGE AT BOYNTON BEACH AL","1","1","0","0"
50,"Palm Beach","Florida","BOULEVARD REHABILITATION CENTER","11","11","0","0"
50,"Palm Beach","Florida","PLEASANT RETIREMENT HOME INC","1","1","0","0"
50,"Palm Beach","Florida","NUESTRA CASA II INC","1","1","0","0"
50,"Palm Beach","Florida","CONSULATE HEALTH CARE OF WEST PALM BEACH","10","10","0","0"
50,"Palm Beach","Florida","SONATA BOYNTON BEACH","8","8","0","0"
50,"Palm Beach","Florida","CARLISLE PALM BEACH, THE","2","1","1","0"
50,"Palm Beach","Florida","NORTH LAKE CARE CENTER","3","3","0","0"
50,"Palm Beach","Florida","ABACO HOUSE ALF","1","1","0","0"
50,"Palm Beach","Florida","HIBISCUS PALACE II ASSISTED LIVING FACILITY LLC","1","1","0","0"
50,"Palm Beach","Florida","BROOKDALE WEST BOYNTON BEACH","1","1","0","0"
50,"Palm Beach","Florida","HARBORCHASE OF PALM BEACH GARDENS","2","2","0","0"
50,"Palm Beach","Florida","CROSSINGS, THE","21","21","0","0"
51,"Pasco","Florida","DARCY HALL OF LIFE CARE","12","12","0","0"
51,"Pasco","Florida","CONSULATE HEALTH CARE OF NEW PORT RICHEY","1","1","0","0"
51,"Pasco","Florida","CONSULATE HEALTH CARE OF BAYONET POINT","7","7","0","0"
51,"Pasco","Florida","MADISON POINTE CARE CENTER","1","1","0","0"
51,"Pasco","Florida","ADVENTHEALTH CARE CENTER ZEPHYRHILLS NORTH","1","1","0","0"
51,"Pasco","Florida","HERITAGE PARK HEALTH AND REHABILITATION CENTER","3","3","0","0"
51,"Pasco","Florida","TRINITY REGIONAL REHAB CENTER","1","1","0","0"
51,"Pasco","Florida","ADVENTHEALTH CARE CENTER ZEPHYRHILLS SOUTH","13","13","0","0"
51,"Pasco","Florida","ROYAL OAK NURSING CENTER","8","8","0","0"
51,"Pasco","Florida","SUNSHINE CHRISTIAN HOMES INC","5","5","0","0"
51,"Pasco","Florida","HEARTLAND OF ZEPHYRHILLS","2","2","0","0"
51,"Pasco","Florida","BEAR CREEK NURSING CENTER","9","8","0","1"
51,"Pasco","Florida","SUN COAST RETREAT","1","1","0","0"
51,"Pasco","Florida","ORCHARD RIDGE","6","6","0","0"
52,"Pinellas","Florida","SEABREEZE SIESTA MANOR, LLC","1","1","0","0"
52,"Pinellas","Florida","HEALTH AND REHABILITATION CENTRE AT DOLPHINS VIEW","7","7","0","0"
52,"Pinellas","Florida","LEXINGTON HEALTH AND REHABILITATION CENTER","9","9","0","0"
52,"Pinellas","Florida","JACARANDA MANOR","24","22","0","2"
52,"Pinellas","Florida","INN AT LAKE SEMINOLE SQUARE (THE)","1","1","0","0"
52,"Pinellas","Florida","HEATHER HAVEN","1","1","0","0"
52,"Pinellas","Florida","OAKS OF CLEARWATER, THE","9","9","0","0"
52,"Pinellas","Florida","WEST BAY OF TAMPA","7","7","0","0"
52,"Pinellas","Florida","GATEWAY CARE CENTER","4","4","0","0"
52,"Pinellas","Florida","COUNTRYSIDE REHAB AND HEALTHCARE CENTER","22","22","0","0"
52,"Pinellas","Florida","ST PETERSBURG NURSING & REHABILITATION","6","6","0","0"
52,"Pinellas","Florida","ALHAMBRA HEALTH AND REHABILITATION CENTER","1","1","0","0"
52,"Pinellas","Florida","ALPINE HEALTH AND REHABILITATION CENTER","5","5","0","0"
52,"Pinellas","Florida","GRAND VILLA OF ST PETERSBURG","2","2","0","0"
52,"Pinellas","Florida","GRAND VILLA OF DUNEDIN","1","1","0","0"
52,"Pinellas","Florida","SUNSET POINT","2","2","0","0"
52,"Pinellas","Florida","INN AT THE FOUNTAINS","9","9","0","0"
52,"Pinellas","Florida","CONSULATE HEALTH CARE OF ST PETERSBURG","6","6","0","0"
52,"Pinellas","Florida","UNION HOUSE","1","1","0","0"
52,"Pinellas","Florida","SHORE ACRES CARE CENTER","1","1","0","0"
52,"Pinellas","Florida","GULF SHORE CARE CENTER","23","23","0","0"
52,"Pinellas","Florida","OAK MANOR SENIOR LIVING COMMUNITY","2","2","0","0"
52,"Pinellas","Florida","CLEARWATER CENTER","1","1","0","0"
52,"Pinellas","Florida","PATRICK MANOR INC","6","6","0","0"
52,"Pinellas","Florida","REGAL PALMS","5","5","0","0"
52,"Pinellas","Florida","COUNTRY INN","3","3","0","0"
52,"Pinellas","Florida","BAY TREE CENTER","2","2","0","0"
